price,alpha,type,size_normal_pct,size_quantile_pct,size_diff_pct,size_diff_ratio,es_normal,es_quantile
105.67572520339485,3.2910419840866303,symmetric,0.1031910909823831,0.2,0.0968089090176169,1.9381518122930228,10.898933590983901,5.4708343188645046
88.60682554361586,3.3197600683659387,fat_left,0.11013080821656569,0.1216039522048756,0.011473143988309911,1.1041774247742617,12.4226779278759,11.250617563038473
120.05200868472215,2.7803871657501187,fat_right,0.10980675214540402,0.2,0.090193247854596,1.82138161900248,16.83129295440964,1.4168300179320141
116.36616265623381,3.1078633635988515,symmetric,0.017098754682350302,0.029076901239391783,0.011978146557041481,1.7005274231699212,12.001498703575297,7.057515533153548
109.51149362302012,3.068322635586746,fat_left,0.04755783554282669,0.04911860241199683,0.0015607668691701368,1.0328182906424461,15.353512625387529,14.865647485616421
110.63729015410138,3.1380107650877633,fat_right,0.2,0.0,-0.2,0.0,15.511349311581158,0.0
104.10549861807941,3.354545274513175,symmetric,0.0,0.0,0.0,0.0,10.736987266572957,6.811023639346288
91.81210226616294,3.336115604728245,fat_left,0.14188738114371,0.16236205071622026,0.020474669572510262,1.1443022586467544,12.872057760068632,11.24882666516018
92.29607844100354,2.339963215641811,fat_right,0.10130399618374498,0.2,0.09869600381625503,1.974255779971803,12.939911225170501,0.9417584308517347
92.4439777041987,1.6555521970498253,symmetric,0.0,0.0,0.0,0.0,9.534268839369092,8.409735060025866
98.87894945833287,2.6305276972424902,fat_left,0.0,0.0,0.0,0.0,13.86282981510212,14.381984405502164
103.89986911630308,3.8589795650470724,fat_right,0.0,0.0,0.0,0.0,14.566762807058833,6.10689644143639
88.08090567375717,2.7155917421415436,symmetric,0.06925290359050915,0.13100059068865513,0.06174768709814599,1.8916259665191608,9.084280611505635,4.802366203622114
100.12825867299202,3.1037872830681255,fat_left,0.06258958576009666,0.06566309286432884,0.0030735071042321815,1.0491057268858242,14.03798298090872,13.380903965303103
99.3448641734161,1.9206320388782547,fat_right,0.0,0.0,0.0,0.0,13.92815106334487,3.483261131824932
91.67823266604415,3.0813789509342904,symmetric,0.1547540308314249,0.2,0.04524596916857512,1.292373445302126,9.455293234494752,4.258641145663844
120.27695156352152,3.351470893803331,fat_left,0.0,0.0,0.0,0.0,16.8628299485221,19.82702475106136
75.87156100777851,3.141610737248403,fat_right,0.0,0.0,0.0,0.0,10.637193698140905,3.613758231450319
94.83235419433294,3.1557020820655293,symmetric,0.0,0.0,0.0,0.0,9.780595578136568,6.078048903508459
110.55756308665066,2.757721945285723,fat_left,0.0,0.0,0.0,0.0,15.500171575836793,16.873763730122434
93.72947682825702,2.2385408433840936,fat_right,0.0,0.0,0.0,0.0,13.140873695024705,2.7703066560612513
92.16657401490414,2.71759471701041,symmetric,0.0,0.0,0.0,0.0,9.505658632231189,6.987451932176923
102.2937667384045,3.5097774320091215,fat_left,0.0,0.0,0.0,0.0,14.341587235793078,15.838145223029473
106.36773924421871,2.9417009636057525,fat_right,0.07747520114507538,0.2,0.12252479885492464,2.5814711939307147,14.912758226473006,1.8439282913132047
99.97792756783043,3.10574109955254,symmetric,0.0,0.0,0.0,0.0,10.311287583110698,8.525752737713361
90.74626814436962,3.1493983809864114,fat_left,0.1848153158334635,0.2,0.01518468416653651,1.0821613950015885,12.722627804324858,10.572084441434072
94.3213077212778,3.179365357562299,fat_right,0.0,0.0,0.0,0.0,13.223848392816418,4.673203137229521
111.92009896999542,3.2380339603056987,symmetric,0.0,0.0,0.0,0.0,11.54295107814541,7.048682945396195
96.6104935398741,3.1134273720114503,fat_left,0.0,0.0,0.0,0.0,13.54479227007433,13.97720754842611
97.72307911924688,2.0943513894887653,fat_right,0.0,0.0,0.0,0.0,13.70077678069133,4.491528641245239
119.13812475927647,3.8734748621498687,symmetric,0.0,0.0,0.0,0.0,12.287386790168862,9.934998711391145
111.59787690092345,3.7921508014852034,fat_left,0.0,0.0,0.0,0.0,15.646023584182014,17.30120728951978
89.4772530812143,3.34880354340832,fat_right,0.0,0.0,0.0,0.0,12.544711878339662,4.612810902474138
114.59208376092339,2.434842953887622,symmetric,0.004811662314760408,0.00802983452052136,0.0032181722057609517,1.6688275267964638,11.818527940631022,7.081934921889896
96.34729621645053,2.150894442277643,fat_left,0.0,0.0,0.0,0.0,13.507892002399567,14.976846527426387
84.82067430510517,3.0357315277220525,fat_right,0.2,0.0,-0.2,0.0,11.89185948207689,0.0
88.74474204173791,2.3910628890338845,symmetric,0.0,0.0,0.0,0.0,9.15274580042179,6.620704668955709
91.59154270524857,3.444998997081238,fat_left,0.0,0.0,0.0,0.0,12.841135307172449,14.066947115002463
91.00066035842865,2.820572209290293,fat_right,0.0,0.0,0.0,0.0,12.758293595568668,3.481198194355656
98.74142930213192,3.1453832737008445,symmetric,0.0,0.0,0.0,0.0,10.183760542654847,7.536392679273505
100.76570038100698,3.3876294153953292,fat_left,0.008456320727734327,0.008394819933465084,-6.150079426924318e-05,0.9927272396294599,14.127352315470514,14.230849876491362
93.713438033537,4.16123912933416,fat_right,0.0,0.0,0.0,0.0,13.138625055826367,4.65936848495177
109.06435745483653,2.159201682058959,symmetric,0.0,0.0,0.0,0.0,11.248422348232966,7.434940741881207
89.96207617587031,1.958363383816195,fat_left,0.10951633282300695,0.12914429876491512,0.019627965941908174,1.1792240977757134,12.612684081609066,10.695748251243742
93.0933089198795,2.6684187771664067,fat_right,0.1396636945873145,0.2,0.060336305412685504,1.4320113798433467,13.05168294718628,0.5956765784756897
